fledgling.tarsus.mm,bombed,parent.tarsus.mm,parent.beak.mm,parent.plumage.nm
13.9093094855872,Yes,19.6064198405849,17.4223498511451,34.8467379601028
15.0035998139893,Yes,20.7430638602302,17.1218448999214,34.8092214089803
14.7089688306516,Yes,23.8192110241342,17.7914376219041,35.289014159766
19.0667565602961,Yes,21.8160431642284,16.5628282580543,34.2628413102927
15.4921520131691,Yes,18.5759036679977,14.1456687852852,32.0699183714439
16.1458887379507,Yes,21.5604563695255,18.0780555047369,35.9557962222061
14.1289404752792,Yes,22.14365228961,15.5750674219083,34.0328280558177
15.6700117341096,Yes,15.0488325763185,18.2177750026646,35.8011464938957
15.3965495478868,Yes,27.6336057395476,18.7217220136788,36.5250439286784
15.6393713692095,Yes,15.6873417669745,15.3961616980205,33.4328886054968
17.7078549005006,Yes,18.3794863169172,15.4588986786692,33.8801909447443
14.3053982636165,Yes,19.0544840332913,16.5090841171185,34.0309540506771
16.7710429872729,Yes,22.5619578420701,16.3507338758192,34.3593007267034
14.2326685390921,Yes,19.54027866119,16.218462274976,33.74715081446
16.3113996580339,Yes,20.0815981617711,17.8983157772481,35.5889413469642
14.2467173813331,Yes,19.6831227671463,16.53524827698,34.9052977894353
14.6026956669911,Yes,20.2906930148365,17.6574631681316,34.901766184481
15.8033267889508,Yes,17.4144217168353,17.2084179148557,35.461025118729
14.8189331028609,Yes,18.7693557567892,15.4306479869163,32.9908343104797
15.4419535257338,Yes,22.3779754091914,15.8335527854597,33.2758346970072
12.9822786927883,Yes,21.0957020217351,18.0872036717233,36.658953755071
12.9610582732305,Yes,27.7914103618993,16.8857459846338,33.9233798691642
15.0057878341243,Yes,24.7100411834726,17.9239747602965,35.7653987911822
18.0166754245516,Yes,18.6228611052872,16.4137213161055,34.4401027392594
15.4773123534775,Yes,14.6347693131571,16.6579175629255,35.0691593016761
14.8691126548995,Yes,18.5292588136744,16.5371024670451,34.3067499423927
14.4898861565694,Yes,19.8075222607226,18.4772203123854,36.4592366898668
12.9903895350499,Yes,19.0708805059882,17.0647812946685,34.9571761145721
13.7102296734467,Yes,17.5314265313162,17.9629098910952,35.6065630298722
13.9507185715307,Yes,20.3994154359214,17.346144893654,35.3859650168588
14.7910383255958,Yes,16.6095178289815,17.0910116620778,35.5020593764219
16.7023140306532,Yes,14.9660716829756,16.1634225740215,33.9196355675863
14.7002979248237,Yes,22.1804125526797,17.9946902476403,35.885025916542
14.9952367878078,Yes,22.6480613243128,16.749637493834,34.1683982598321
17.3938159682473,Yes,21.6075458529168,16.2476946832943,34.6020479732358
16.4911668713278,Yes,18.504346158029,16.9604017018588,35.1417226464072
15.4993718594788,Yes,24.2089731314438,17.0826412980258,35.4928102746842
14.6184672666652,Yes,23.0998255831413,18.0360458028402,35.7594992695352
15.3816740189236,Yes,18.6719691602557,17.492630143405,35.3654012175099
17.1081698707406,Yes,23.7671834423026,17.9379040928028,35.9415067745644
14.4494678034133,Yes,19.2013770287218,17.0474501008835,35.0606085352423
14.7702545396786,Yes,24.2567933634162,18.8616577561945,36.6690330154719
13.8632418148576,Yes,20.9295935982832,16.1496777094541,33.6719100386786
14.7826894171328,Yes,17.7231649987314,16.2443359321338,33.7675540015168
13.5477205673262,Yes,21.8447200621281,16.5718096618016,34.0966119694466
16.3272951836525,Yes,15.7659730430723,18.2190434946614,36.0109230663318
15.766971242298,Yes,22.4238357906029,16.6539610404664,34.325091701697
15.1432739220962,Yes,22.9858625519412,16.9361927672916,34.5353839842691
14.0001054216686,Yes,21.6542082806466,16.4266863224299,34.0787500111001
13.8335878981657,Yes,17.3265867356567,17.3852693748991,35.0206034450276
15.5749212405942,Yes,20.6123236893143,16.632480468515,34.5067765417435
14.3009151202911,Yes,14.2282927877033,15.9016893045833,33.6126681970486
15.8872195825652,Yes,15.6547954607539,17.5563304863296,35.2383915914057
16.8049856537904,Yes,16.3273331026697,16.1827449158375,34.6042238533506
14.5175097133568,Yes,22.1381314830645,16.3803700234792,34.9282661888608
14.5521854551928,Yes,20.2490836538579,16.8076367822065,34.8746141729528
16.4109420106385,Yes,18.7218901838211,16.2631207472132,33.9211774505927
14.5042749559277,Yes,17.4147614487997,16.9244372412761,35.0049468138597
17.1929405404617,Yes,24.2167715223777,15.9392989425478,33.4070800238251
16.0613683352065,Yes,25.3109728827505,16.9316546012273,34.1281969353304
14.6092080283293,Yes,20.2854709626812,18.323047469957,36.2542487730105
13.7553008302891,Yes,20.5643270855142,13.6107673118222,31.6542564665472
15.3641434313533,Yes,19.814565597258,16.7554277575238,35.3255570835388
13.6701737618252,Yes,24.2635180431453,16.6068956409794,33.5700411867017
18.1569752443966,Yes,15.2224659089056,16.7723683312673,34.5199660524955
14.7385606198313,Yes,21.4260683399107,15.9943731069057,34.1555513714804
15.7555935893292,Yes,21.0862774551706,18.6946824039736,36.4379905601197
14.0457909677033,Yes,27.2000550586206,16.7727608943939,35.0693150017848
15.3553397263168,Yes,23.9444933300472,18.6743618653672,36.8903125660842
15.6926347825547,Yes,21.3853408318738,17.9818986057115,35.8152626780072
16.1955173236934,Yes,20.7560951101672,15.6542567955721,33.4079296448217
13.5203481670813,Yes,30.0056106143686,16.4941553228343,34.39261882066
16.1560346184547,Yes,20.3234425479095,16.0897281697397,33.7899883602355
15.5489527236497,Yes,24.5518113261791,18.4756798070687,35.683568147324
14.5925686016287,Yes,20.0886844862773,19.5408701197736,36.9798980533801
13.5526170392844,Yes,21.2890771818538,16.2801284809344,34.6168215743906
14.8504415823745,Yes,21.831000211366,15.0666873186454,32.7521216440056
13.1988608821291,Yes,20.7890454359138,18.6057342168491,36.8933265902329
16.2236027233472,Yes,26.867215159274,16.9082560148582,35.133255076955
13.063697772697,Yes,23.0760977966469,17.2354340216906,35.2512064499717
19.7035205810089,Yes,17.682036793299,16.745002177873,34.5545943319494
18.0765728665705,Yes,17.4766575333396,16.1884133712303,33.7855035177348
14.5511145546434,Yes,20.3063213469999,17.7251724842609,34.9885425040859
14.4486214545693,Yes,16.9840005985923,16.7502169608089,34.9768689017353
15.0353780922721,Yes,17.1877626451984,17.6600503709196,35.4845739240464
14.557262114878,Yes,18.5966652554662,15.5053137961309,33.2027304396988
15.4022229678214,Yes,23.7213706622517,17.661788637996,35.6451797880246
13.715245613427,Yes,24.0206534292172,17.3670946210277,35.4022597193274
14.4601081384888,Yes,21.45572749531,17.673230181733,35.8692982062769
12.7438710817638,Yes,24.6066023380526,17.1238333122315,34.4609042160538
13.3938435962966,Yes,18.8759065496607,17.0835091203428,34.7167933263879
16.7764780061849,Yes,22.7286849447611,18.1416379561227,36.1260629172138
13.4314626719171,Yes,16.1477102306607,15.3051160637076,32.7607251419801
17.7796225759875,Yes,17.5540717444017,17.3496171925596,34.9856373720922
16.8271277514964,Yes,18.6231749713842,17.5216415919593,35.6474003367961
15.3007177534435,Yes,16.4752109203662,17.287161684426,35.3972741323609
14.9787292117364,Yes,18.3727399186498,16.801644291857,34.6887082724926
15.3129284986577,Yes,18.9902256794966,17.0573232288202,34.3179810077835
16.5094359594578,Yes,19.8500153630699,15.8314328423523,33.4169711103628
15.48848621652,Yes,22.1349427118657,17.382072061277,35.2527468827498
15.7571259512264,Yes,24.0784328034745,16.1268263353625,33.8483318313145
15.4392434645189,Yes,20.9239246289993,17.0652439004891,34.0710712224717
15.2686883549262,Yes,18.8367729527256,17.0929089579551,35.1912998863141
16.090582360869,Yes,17.8320865213892,16.6773680613461,34.3127247553446
14.5535577635147,Yes,20.3618298018154,16.8584575794474,34.6986910014628
15.4052959022938,Yes,20.3003689382873,16.4722003491399,34.2930439004216
17.1400706305287,Yes,22.8584448056514,18.0902367927027,35.4712829850963
16.1654233511207,Yes,20.4468710097017,17.1752093642614,34.8242409012486
16.6049582026596,Yes,20.0416594856571,17.2695924751478,34.9766695612593
14.5373196271288,Yes,23.5508628062654,16.7387760117297,34.4825413748083
16.4026736616757,Yes,23.9987360216388,17.0612133636886,34.3513571857247
16.0839020798263,Yes,15.1006411721405,18.1018254365705,36.2903634136568
15.209561260075,Yes,23.8391516141027,17.8155013218861,36.2347704637752
15.5459625474104,Yes,17.4067892665102,15.8506517424775,34.2294082875399
15.0819588425656,Yes,17.2993140028395,17.9977810246692,36.0385549724499
17.3516793880507,Yes,19.0615329513911,15.9826014668039,33.5590599181312
15.901152036155,Yes,25.1137389608899,17.9380269903492,34.9988210450009
12.5223823021703,Yes,24.5756636827543,17.3299428599153,35.3744765667142
14.5566886986652,Yes,23.2489459979764,16.947689870719,34.6655402061413
13.4069033483848,Yes,19.9146392807873,17.0836758999084,34.5350528289301
10.9842969400336,Yes,22.6829068995229,16.2767491136747,34.3011157736081
13.9796996243252,Yes,17.0732023825642,17.3540781973792,34.9508484705752
12.1861345516697,Yes,22.6982028045887,16.1860251390992,33.2808369957001
13.847683744712,Yes,17.9482692941382,17.4348587552992,34.5539348853727
17.2121274938775,Yes,18.7905820765932,17.5395615110045,35.2820656815332
15.5375207278652,Yes,25.5771231321279,18.6495032934207,36.2768642534244
16.6128436798047,Yes,19.4024604948818,16.315263934655,34.0881547489283
15.1924674068569,Yes,22.8912615565163,16.5196034126443,33.8693591525551
14.689302420452,Yes,10.5565332221807,17.1898643195465,34.9713206078433
14.7612409250126,Yes,22.616551173659,16.1722837979367,33.5738299497241
15.4814136475905,Yes,24.0176982377031,16.7465772189561,34.6106567509041
15.8626700880553,Yes,22.8043494504979,17.6108834357642,35.3037953422103
13.0152805316985,Yes,16.2024943085073,17.4301865617969,35.120892334132
17.5772957860752,Yes,29.4946595728605,15.5991195362589,33.5084675427903
15.5778375454697,Yes,21.7603352582602,17.1869899123452,34.8172082096975
15.8623575137435,Yes,15.773870374683,15.4193980297056,33.0461045362454
14.1092584547458,Yes,22.2282302043927,15.3257757876301,33.4298030962976
12.4259559645464,Yes,24.7555239520437,16.9413972420794,34.9282201588952
15.0573171463323,Yes,22.8521354224045,17.0433311806522,34.0850165445353
17.5280736701119,Yes,18.5243605692016,16.788978062229,34.5858344428193
12.7194518833958,Yes,15.0336318747133,16.7524334179828,34.3853681238912
15.0904503890694,Yes,19.974695296482,16.5358019428317,34.4263060544877
12.7411136059152,Yes,18.19008012229,17.4012026639786,35.0887090125591
16.2553518313089,Yes,17.5877900066823,17.3455063124767,35.3616835725969
16.0434252039104,Yes,20.9356047445874,17.3236156401019,35.1785697364368
13.8021145229073,Yes,18.5482994729794,16.0637278558953,33.5192211352767
14.4326766274696,Yes,17.9893208930338,17.1166227177032,34.9333489924638
11.1330473230901,Yes,17.0889450728379,15.9493248874111,33.7439934328944
15.7302671214959,Yes,19.5125415200864,17.1089470822964,34.7821988557677
15.3068582756397,Yes,19.0955239302509,17.7663423123171,35.64517839848
14.5262048922765,Yes,17.9470981911534,16.8601481854179,35.0025422779647
16.5476414466165,Yes,22.0588378199853,17.8981471975115,35.2261312468429
13.4455905197062,Yes,19.3064936621374,17.2076876159211,35.0514741241082
14.6346846060681,Yes,16.7999545822651,18.5067457781784,36.152200379123
13.8734193620362,Yes,17.4798491068578,16.4619918349943,34.0842707238697
14.9865582346171,Yes,18.4799909974454,16.3252633454505,34.2441271059954
15.0740385738655,Yes,24.3866030346576,20.3921739913416,37.8250936216048
14.9691613953709,Yes,20.2871573506131,15.6155887166727,33.2015100144989
18.1088297510238,Yes,24.5222534224329,16.8719498503694,34.649862489066
12.6469953059703,Yes,14.8441576701355,16.4440628791262,34.4522102711322
13.6059913258811,Yes,20.1811103757125,17.1030897203821,35.0207097758426
16.2290991845461,Yes,21.3405319511629,17.4541316189366,35.3017845310429
15.0863916686629,Yes,17.2441545221417,16.8795748927282,34.535946410221
14.1447213060148,Yes,19.7835184028737,16.678926493778,34.4597697796026
16.1467909533313,Yes,19.2645997010444,16.4594367008584,33.8818656800301
14.2359327108002,Yes,18.2929641184762,17.2777537745018,34.932964177809
13.8222931920895,Yes,18.8035420327075,16.3211082220266,34.1590789604891
12.7260580478537,Yes,21.6976961331178,16.3903648133306,33.966138814846
15.7605492160588,Yes,20.352470907365,16.6401452264699,34.5858148831074
12.7016981500268,Yes,23.1229488513068,17.4247604794627,35.1586875946337
14.8406856631975,Yes,19.9614961005265,16.6329413289011,33.9313147797515
13.9189861941334,Yes,24.440141653244,18.2040017303251,35.8285769169379
15.4549082132924,Yes,15.5059488270289,17.5941632610724,35.7353769551461
14.5805389604553,Yes,13.3985510353378,18.5971462926349,36.5278096885958
14.6040766170309,Yes,22.2679043012993,17.5313868867791,35.383334499241
17.2934827955427,Yes,15.6069183670732,16.8816905738982,34.4671250179879
15.9905202197748,Yes,22.8201146068352,18.2898857128378,35.5318101862455
16.4412642258008,Yes,16.376909373597,16.7535275030771,34.245133391338
17.2823669400933,Yes,18.9692450395293,17.5233316597513,35.3216524245906
15.7659130148447,Yes,19.9013296490989,17.3512779025237,34.7579259356818
14.8248937885192,Yes,15.4430820603492,17.0117982526683,34.473243159173
14.7810187939409,Yes,17.6890840299647,18.3397995891864,35.4682378642914
15.6004519860826,Yes,19.9007209494456,17.7881052440876,35.5329868057347
15.1038015157129,Yes,22.4556119978151,16.0501704678772,33.7860337860325
16.5260257147719,Yes,19.8271192359809,17.1445648679891,35.2986122074263
15.6268290792273,Yes,15.6959948236464,18.4520123142957,36.2999530974055
12.3292224954038,Yes,20.3463843662772,16.4901672175928,34.411450484141
15.4822418275714,Yes,18.1927943355017,16.9056474601478,34.6257779649218
15.7790302811408,Yes,20.2060724418929,16.7953708191369,34.8985414508411
16.0766517953893,Yes,19.3956048934081,16.3496685618709,34.4926667467081
15.5002329698,Yes,25.5584455579088,17.3528444648417,35.1868026168654
15.5099180507581,Yes,17.7660161310337,16.644399995479,34.5471333040491
14.5547168043595,Yes,13.6691259000115,17.8096417567903,35.589082345734
15.5375022966401,Yes,18.052248971224,16.734336671605,34.683429864387
15.7841632604214,Yes,22.4616843381869,17.0745050384986,34.1873135290344
15.4818353974728,Yes,26.4460750213258,16.9034315370104,35.2266333092977
15.023601029929,Yes,27.4723025585077,17.8795661072195,35.9424675181374
14.6506945136049,Yes,25.9229469086833,16.0140150335509,33.7229886815292
15.3065075964344,Yes,17.1048939289352,18.3108000704559,36.7431266943835
15.1165088004926,Yes,19.0863035938502,17.3042461896315,35.4778262315415
14.9098511801571,Yes,16.6932457550562,15.2946842275625,33.2079580165377
15.1517388735106,Yes,26.297800248785,16.2690704315842,33.9128998251347
14.1559192360082,Yes,21.4564445794892,16.9110014502267,34.3979569403828
14.4278523085667,Yes,22.5889688753233,18.0808470638108,35.3265286408186
16.1373208864067,Yes,21.7705319024867,18.7714577018289,36.4936781515729
13.5123597677307,Yes,16.896907835111,17.2052456464769,35.3734243249606
13.1661507121455,Yes,18.0162411749341,16.6380870282274,34.2165517620643
14.5414690724117,Yes,16.4545290867269,17.8388933666547,35.8416716592095
15.3358200944711,Yes,18.3940105413206,16.8734370622867,34.3064121114673
14.3120777383034,Yes,20.4943471810814,16.5468925415778,35.2457064861305
16.492462499112,Yes,25.4800190547542,18.3881535086375,36.0145587750327
15.1160204779692,Yes,14.8271714861147,17.4616691521566,35.3771659683589
13.3576754170065,Yes,18.7033445629519,16.4116628074675,34.3335655927073
14.03693826726,Yes,19.6962039285829,15.6052740563062,33.8599938326509
14.7806686708524,Yes,23.8451533073146,15.5535780964988,33.9929351220542
14.7697299399552,Yes,16.9323514834284,16.964014098258,35.2254768776319
17.6032227538632,Yes,21.6217053068046,15.5648495555818,33.1644407703984
18.6259765798804,Yes,24.407077434272,16.8288871292143,34.9896397872644
15.5630994339678,Yes,24.6446132227948,17.131085822348,35.0056437700835
14.4694839129007,Yes,22.5191110625714,17.3647911086063,35.1497839810368
15.1729341010085,Yes,20.7702485997871,18.64722661348,36.2836953496748
14.8329372115332,Yes,18.8497980253153,17.3264512766982,35.4304291691122
13.3410914505062,Yes,18.9823822606713,17.184136069971,34.8869578190931
16.476583321443,Yes,16.4571101034513,19.1352385838319,37.0235699479383
14.8140010344398,Yes,18.3232270659633,15.1769005404238,33.4327476888426
15.8859249431786,Yes,19.5624300088371,16.7728817466785,35.3190873121669
13.8691480467659,Yes,16.829463171658,16.7326543959714,34.5641982971437
13.4107014951322,Yes,21.0007270681036,18.4701314725931,36.4302969596348
16.4205392721096,Yes,24.3068708436743,16.2410691632394,33.9257810521192
15.270789894741,Yes,22.1449947987842,17.2778297073636,34.8767178631874
14.7904400459542,Yes,19.267090116496,18.0914819761376,35.5538277805057
14.548763658083,Yes,19.4001262542559,15.8208104114388,33.5605030775042
14.3074776149519,Yes,22.2580850754783,18.1340860425768,36.0312232274195
13.1761586166498,Yes,26.3229117084665,16.854866476434,34.2704284149771
17.5299082692087,Yes,13.073430032459,18.7546204262475,36.1681909903125
12.2330673423332,Yes,16.4430450122859,15.9499556168387,33.2503787161926
15.2690602729139,Yes,20.1557775322134,15.6134243447284,33.6426252704206
14.3501628162585,Yes,20.4330417393692,16.7570050058816,35.0699292060639
15.377177768517,Yes,20.6430769107643,17.1547362423061,35.4423657854778
14.9483940614113,Yes,20.0814708221573,16.6939390842041,34.7485439261061
16.1139339494918,Yes,17.1609807676369,14.8611744485999,32.720408128412
13.3347726643767,Yes,13.9075339959386,17.2164955838294,35.2542543796906
14.8724051058938,Yes,16.3500890822394,17.4567402863642,34.8896233846198
14.3749181692313,Yes,22.2025454041842,16.93035171795,34.0230442534125
15.4186065390978,Yes,23.1917390188826,14.7771759984656,32.8881382695921
12.3701141786217,Yes,19.5646386225631,16.8899155154261,34.5531916632888
17.387352656947,Yes,17.4740943930269,14.7344456583174,32.1493476612635
14.911552023003,Yes,18.719752244938,16.1711444861845,34.2190202995709
14.6472767212988,Yes,22.1127114762281,17.4938145621132,35.3027893292601
15.3537644564635,Yes,20.6089635296432,17.420874018598,35.1839273711744
15.7650662726096,Yes,17.9832339831603,16.6500948825316,34.7433079737738
12.6432920911472,Yes,18.6648826179026,14.9100205023212,32.6007737650785
14.5395752704842,Yes,20.8326889580658,15.2199245313558,32.984163944854
16.7941179840408,Yes,18.3048416884371,16.8577316054588,35.0689215808722
16.8881618332729,Yes,19.8853511260758,16.2916631945261,34.6907681075593
13.5114149998486,Yes,23.180472024066,16.9070661992124,34.6434145161867
13.4853839667842,Yes,19.6509066810488,17.3376518463942,35.4308083926879
13.9641233162361,Yes,13.5308197570607,17.459845937594,35.7127699179177
14.6627527917263,Yes,17.7340831961908,16.881992835338,34.5704897501233
15.9655321855914,Yes,19.9698035947157,16.3883473126018,34.0035461595644
14.6275881425816,Yes,18.3524228553277,15.7791225341572,33.8671419090261
13.8059512986812,Yes,20.3832179380483,16.5612785508496,34.6670014514574
13.7402864912554,Yes,28.4531636152863,17.0397974229099,34.9403063609503
17.2715317151372,Yes,16.673738436166,17.7698938181616,35.8973589225
15.3127329024301,Yes,18.188000108598,17.0142298966656,34.968152935408
14.4981965473238,Yes,20.3421684135729,15.0308381310547,33.2711780197829
16.0588462195493,Yes,22.291623502603,16.930579168354,34.292981500281
16.0768647475942,Yes,13.5135230684985,16.1791388549405,34.1438294321098
15.8718564058543,Yes,21.4804699749244,17.1529529293685,34.8084764540576
14.2804003267145,Yes,14.8724832839438,18.8098085681443,36.6333988998752
16.2401842522864,Yes,27.0607852032871,14.6075296605235,33.0391112361613
15.91567973357,Yes,15.6945936009737,15.0171246988005,32.7854003758848
13.0862203121035,Yes,19.6048114619395,15.7614172656723,33.0809056536991
15.2775850948437,Yes,19.1042114652062,16.6646677304837,34.3814656980615
14.088451601918,Yes,21.5656248409722,17.9074834759498,35.7370702180862
14.4518727771829,Yes,16.546156258368,18.7376931569973,36.2035883725069
14.4353458750176,Yes,19.028418937909,15.5674423825252,33.6161608539739
13.9226256048844,Yes,19.441525307728,16.5994335993262,34.5650933659816
13.5406866167556,Yes,24.1647800819108,17.4288738266444,35.2053927207584
15.7168553974413,Yes,15.9498064678423,16.5033716310591,34.4100400536483
14.9429572877502,Yes,23.3283714803609,17.6193308404808,35.2274402369574
13.4715320704058,Yes,23.147543427256,18.2734827150771,35.4717096820129
16.3680999895975,Yes,20.7855538848232,18.5201882982994,36.2115728534133
15.2078724557421,Yes,14.8298293957192,18.3102978855722,35.8589875333922
12.1510244055973,Yes,18.0954808545841,17.376831595817,35.063358145442
12.6829357774247,Yes,21.8504362853018,17.7267280813991,35.0295134893377
15.123210877195,Yes,21.95322075871,15.2698468932594,32.8179559338866
13.2062059537865,Yes,17.5777522503456,16.4406880715352,33.6807157169953
15.9162102280592,Yes,21.5125612253028,18.513188242836,35.645987318078
15.6676812823082,Yes,24.3916002727605,16.0008875837578,33.9231564656733
15.7963277984602,Yes,18.2596125724041,18.3742284668182,35.9329685345207
15.6710398310336,Yes,20.6009057591043,17.3986133824612,35.1785610004948
15.93570659483,Yes,16.2506307428939,17.7635439477569,35.3474624642918
15.7789075911169,Yes,22.8517795345992,18.6430546021734,36.2656405571434
17.0722978538691,Yes,12.6894389814214,16.8655926403801,34.6409474749686
14.924477028886,Yes,13.5718021425914,16.9011517597892,34.6065958547284
15.9771851447999,Yes,24.0338654596717,17.0125592109488,35.3374655501661
15.5580824322694,Yes,19.7142972059065,15.5790545715042,33.4726096303796
16.797146497161,Yes,26.4266968496066,18.0090394481059,35.754805742427
14.2044292784012,Yes,23.31261606759,14.9780282687165,32.7093042991163
14.1728005872819,Yes,18.5924831442455,16.3779154747855,34.0099994488844
15.4174774450603,Yes,20.5570433376783,17.0469888847636,34.5440911710147
15.4591592551454,Yes,18.7314930880404,16.8360140953501,33.9827193522409
15.0836685869572,Yes,12.8413093779501,14.6220644051498,32.3442714478111
14.729570411445,Yes,23.7791394719898,16.8728432486068,34.815742913366
14.7393315542089,Yes,19.3061291628181,17.3638569549597,34.9846356561576
15.812600609245,Yes,20.0276429377287,15.2752898223814,33.1213432993227
15.4600077696836,Yes,19.3678400793637,16.1503858573143,34.1696802995203
16.278882821224,Yes,17.8380470551987,17.047070975225,34.4065095584036
16.7515333245072,Yes,12.5489822131334,17.378311983965,35.4023952325941
13.1308197130397,Yes,19.0813502177695,14.764552604659,32.6649991834663
17.2033796112818,Yes,19.6406794358531,16.6752317206208,34.4922054901604
13.8403632616284,Yes,18.8835380182261,15.4896325293229,33.4255682302235
14.0093620509876,Yes,23.9201172828939,19.6277711923275,37.2038695062449
16.9556237497366,Yes,20.82520276133,17.4299103709237,35.3717244954622
14.8910048950943,Yes,17.7158686997461,15.6968861038952,33.5568582714713
15.5378667336263,Yes,22.746256653155,18.4945238596424,35.7264081468629
15.5208746909492,Yes,17.7668737520879,15.5770179628762,33.834052051144
12.9033066379298,Yes,19.2726359343968,16.0573831858303,33.507084519237
16.9230772733689,Yes,17.6210367164374,17.8042759204878,35.255566425686
15.7651175418422,Yes,25.5348116993195,17.4125343871971,34.9187755213743
14.2180229486187,Yes,28.9445443287041,17.9253119301295,35.8509419001783
15.4342183452588,Yes,13.6948164628572,14.9527458664914,32.7819122427502
14.226692555359,Yes,21.0235394130012,18.5445076463767,36.47576936156
15.9284054248629,Yes,21.3185868628667,16.0505957540776,33.4307796372339
14.3478867651399,Yes,18.9944227219817,18.373149932667,36.0971507039877
15.0080292322142,Yes,18.1730577825303,17.0509428384156,34.8967802111727
13.6508605859955,Yes,26.4471654709488,17.2998783402407,35.0134809311689
13.4058863136019,Yes,22.9009554773754,17.1090114660467,34.3716526343082
15.1474490310805,Yes,19.8178660340532,16.0791665637908,33.7842169161802
12.8760358801028,Yes,22.1987902484232,16.2718333690024,34.0109724729048
12.970540542821,Yes,23.0096553699317,16.7626649782851,34.0310911169646
14.2103469208028,Yes,24.8071563716619,17.1549243126128,34.1522141151126
15.1455061118278,Yes,24.7987968940983,17.6609257478146,35.4335147454677
14.8445614052449,Yes,20.3588427487857,14.9006421830685,32.5408825869851
15.3456485862551,Yes,29.9561824296562,17.6258223474659,35.4531323034281
15.940850400854,Yes,14.0048575034287,15.640306728173,33.7489025585455
15.5657918758477,Yes,21.780100595435,15.9137600687179,33.5941293987586
16.5415457730285,Yes,21.8015404322769,16.6874651639861,34.3734637829148
13.6335530940222,Yes,22.7998038940663,17.8649919680356,35.4642711588105
13.4821611504984,Yes,20.3143791819375,16.5980104045711,34.5399171535934
14.5857945028972,Yes,24.3911644088977,17.3310923956943,34.7546377428984
13.3884028799448,Yes,17.2235908776217,16.2072667635596,33.734436088002
18.014556882126,Yes,15.7067783570819,17.3355530991869,34.7305924292979
14.7022464848814,Yes,18.9635999675244,16.7464044522564,34.6562376930973
14.1908897373739,Yes,19.29343948919,18.0010055719397,35.8977729670706
13.5065809994449,Yes,19.972244811213,17.0746800868661,34.5663705860943
16.0538847897469,Yes,18.9323365281784,16.6234667198279,33.9020728202907
15.2347692437421,Yes,18.4329928394613,16.3703287139324,34.4117225542665
16.7085037162483,Yes,21.8551799918798,17.4195578682556,35.3691623100436
15.2046693489809,Yes,23.8438520450103,19.6261032172046,37.3494196312139
13.0907104796895,Yes,19.0170235724894,15.1602471043176,32.8214905010034
14.926824145243,Yes,17.3389362299294,15.3801107947817,33.5308898785355
14.3561053727336,Yes,15.3012672687137,16.8402489293172,34.4789558243359
14.7064937449687,Yes,15.6311222363057,17.9968416600962,34.9603619044033
13.3474004739278,Yes,13.7361848929738,16.3173801096099,34.1478517668234
15.8330783644275,Yes,16.4663656961386,17.7065946838332,34.9597282532852
15.1566423919077,Yes,17.7386184491086,17.2844465390464,34.9628095438446
15.3454751333279,Yes,20.1154482773963,16.5188059189806,34.4503493748396
14.4412231886602,Yes,19.4199163493596,16.7844954025408,34.793163812649
13.8000571458961,Yes,17.0587938152962,16.1413009428251,33.8560139707375
15.9088918827935,Yes,21.4479636572141,16.4176204194828,33.7345645043515
16.6975204170507,Yes,20.9528048222831,16.8216032728495,34.4655308793025
15.0917548365099,Yes,19.3265514835089,16.2087894410273,33.7462406259812
12.457481646884,Yes,11.0620124128959,17.4611920010505,34.9400305043352
19.3459574560394,Yes,23.0391982882562,17.7956170533174,35.5204562514813
15.2638087206574,Yes,30.6097972522299,17.6585059353951,35.275987140221
14.8494491234135,Yes,20.6376275160929,15.7846814774905,33.4045091664351
14.2967513716446,Yes,25.7581908002693,17.7909670919986,35.5261400294757
15.5693178296961,Yes,20.4680297158983,18.0187758656679,35.4906176458984
14.6245705815701,Yes,24.5233333976381,17.0135455610761,34.886932042316
14.6187616380593,Yes,20.7133175909034,17.45670658774,34.7087646642084
14.8303530884477,Yes,22.5527993129319,17.3431545803607,35.2304077607807
15.7077106165325,Yes,22.1396899664867,16.7947547514631,34.8374115111806
14.6008829069687,Yes,15.658126857428,15.6407466750004,33.6409560352457
15.0491760533582,Yes,19.7906731934422,17.9818675021634,35.828858455284
15.2503292450878,Yes,17.1263733504005,18.667474626054,36.3465297126583
15.9912247518593,Yes,19.4942941268661,17.9185095760582,36.2017585572102
13.9465744751086,Yes,21.9849650978701,15.2975614736124,33.390788945384
15.0952713715406,Yes,23.1124035219106,16.8534517800347,34.4210268900339
14.3697270759669,Yes,21.0356381784809,19.4789897253104,37.1855576922225
14.9431188075634,Yes,20.6710798620801,16.0397066682052,33.9313280059506
13.1581835421746,Yes,18.0352673330553,17.7003956707763,35.8032058781163
17.3550992694945,Yes,15.8211419951232,18.584926222716,36.5316565193273
13.689785927059,Yes,18.1385992688936,16.1051662497283,33.747681307782
16.5649863720609,Yes,21.1103236465647,18.2245970051611,35.4938722928076
15.7378613104012,Yes,19.158583395975,18.0728712338539,35.7532255456203
13.2305438770863,Yes,11.8634688937614,17.4453081288388,35.4547107359722
16.5857110308785,Yes,23.0366269841702,16.5014381945839,33.9604157108045
13.2216686748168,Yes,18.2584555580153,18.1199200311976,35.3398186692531
14.3656988725853,Yes,12.8630216141272,16.2085519653803,34.0335413729655
